0,互联网经济,HLWA
0,工业技术经济,GHZJ
0,现代城市研究,XDCS
0,国际经贸探索,GJTS
0,汽车工业研究,CCGY
0,农林经济管理学报,JNDS
0,财会研究,LKHL
0,管理世界,GLSJ
0,国际金融,JRGJ
0,经济与管理评论,SDJJ
0,中国钨业,ZGWU
0,经济社会体制比较,JJSH
0,当代经济管理,DJGL
0,水运管理,SYGL
0,征信,HNJG
0,财经问题研究,CJWT
0,管理现代化,GLXX
0,中国注册会计师,JKJS
0,税务与经济,SWYJ
0,中国农业资源与区划,ZGNZ
0,北方经济,BFJJ
0,欧亚经济,DOZY
0,区域经济评论,QYHL
0,中国科技资源导刊,XXDB
0,宏观质量研究,HGLY
0,会计之友,KJZY
0,安徽商贸职业技术学院学报(社会科学版),AHSM
0,审计月刊,SJYK
0,农业部管理干部学院学报,NYGL
0,中国纤检,ZHXJ
0,经济经纬,JJJW
0,中国土地科学,ZTKX
0,经济与管理,JJGL
0,银行家,CJMY
0,上海城市管理,CGZJ
0,工业经济论坛,IDER
0,小城镇建设,XCJS
0,城市发展研究,CSFY
0,中华商标,AHON
0,住宅产业,ZZCY
0,广州城市职业学院学报,GCMX
0,金融经济,JRJJ
0,中国资产评估,ZCPG
0,管理科学,JCJJ
0,亚太经济,YTJJ
0,生态经济,STJJ
0,化学工业,HGJJ
0,经济学报,TSJJ
0,数量经济技术经济研究,SLJY
0,农业科技管理,NKGL
0,江苏商论,SAHG
0,管理案例研究与评论,GLAL
0,环渤海经济瞭望,HBHJ
0,北京工商大学学报(社会科学版),BJSB
0,中国发展观察,FZGC
0,系统管理学报,XTGL
0,经济与社会发展,JJYS
0,南方金融,GDJR
0,福建江夏学院学报,FCGY
0,中国物流与采购,ZWZJ
0,宏观经济研究,JJGA
0,浙江工贸职业技术学院学报,ZJGM
0,经济体制改革,JJTG
0,金融理论与实践,JRLS
0,国际经济合作,GJJH
0,农银学刊,LHWG
0,中国土地,ZGTD
0,中国经贸导刊,ZJMD
0,预测,YUCE
0,中国政府采购,ZFCG
0,技术经济,JSJI
0,石油工业技术监督,SYJD
0,市场周刊,SCZK
0,企业改革与管理,QYGG
0,高科技与产业化,GKFC
0,现代管理科学,XDGL
0,粮食科技与经济,LSKJ
0,华北金融,JRSC
0,财贸经济,CMJJ
0,全球科技经济瞭望,QQKL
0,商业经济研究,SYJJ
0,世界经济,SJJJ
0,产经评论,TQYG
0,福建商学院学报,FJSY
0,广西财经学院学报,GXSY
0,税收经济研究,YZDX
0,商业经济与管理,SYJG
0,市场论坛,JHTS
0,国土资源导刊,GTDK
0,福建金融,FJJR
0,财经理论与实践,CLSJ
0,中国管理信息化,GLXZ
0,领导之友,LLYX
0,吉林金融研究,JLJR
0,资源与产业,ZIYU
0,中国合作经济,ZGGH
0,武汉金融,YHQY
0,价格理论与实践,JGLS
0,系统工程,GCXT
0,上海金融,SHJR
0,财经科学,CJKX
0,物流技术,WLJS
0,交通科技与经济,KJJJ
0,审计与经济研究,SJYJ
0,消费经济,XFJY
0,湿地科学与管理,LKGL
0,西部金融,XAJR
0,中国集体经济,ZJTG
0,质量与标准化,SHBH
0,中国矿业,ZGKA
0,项目管理技术,XMGJ
0,财务研究,CWYJ
0,农业现代化研究,NXDH
0,广告大观(理论版),GGDL
0,中国高校科技,ZGKC
0,台湾农业探索,TWNT
0,现代商业,XDBY
0,中国经济史研究,ZJSY
0,煤炭经济研究,MTJN
0,西伯利亚研究,XBLJ
0,商业会计,SYKI
0,债券,ZHQU
0,冶金经济与管理,YJJJ
0,中国农史,ZGNS
0,内蒙古财经大学学报,NMCJ
0,机械设计与制造工程,JXZZ
0,保险研究,BXYJ
0,上海管理科学,SGLK
0,民俗研究,MSYA
0,广东经济,GDJJ
0,金融经济学研究,JIRO
0,金融电子化,JRDZ
0,学会,XHYK
0,江西财经大学学报,JXCZ
0,茶叶通讯,CYTX
0,新疆农垦经济,NONG
0,世界经济与政治论坛,SJJT
0,北京农业职业学院学报,BNGB
0,中国发展,ZGFZ
0,对外经贸实务,DWJW
0,财贸研究,CMYJ
0,农业经济,NYJJ
0,金融与经济,JTJJ
0,交通财会,JTCK
0,中国农村观察,ZNCG
0,中国科技产业,KJCY
0,中国内部审计,ZJYL
0,山西财经大学学报,SXCJ
0,科学发展,KXFZ
0,金融教育研究,JXJR
0,国际融资,GJRZ
0,中国工业经济,GGYY
0,科技和产业,CYYK
0,中国人力资源社会保障,BZLD
0,未来与发展,WLYF
0,合作经济与科技,HZJJ
0,国家林业局管理干部学院学报,BJGL
0,经济学家,JJXJ
0,上海商学院学报,SHSS
0,金融论坛,CSJR
0,农村经营管理,NCHZ
0,天津商业大学学报,TSXY
0,经济纵横,JJZH
0,旅游论坛,GLGZ
0,国土资源信息化,GTZX
0,南京审计大学学报,NJSJ
0,中国税务,ZGSW
0,上海国土资源,SHAD
0,世界经济研究,JING
0,石油商技,SYSA
0,对外经贸,HLJW
0,华东经济管理,HDJJ
0,财经论丛,CJLC
0,财经理论研究,NCXB
0,地域研究与开发,DYYY
0,财政研究,CZYJ
0,云南财经大学学报,YNCM
0,企业经济,QUIT
0,中国通信,ZGTO
0,现代经济探讨,JJTL
0,经济数学,JJSX
0,中国社会经济史研究,ZSJY
0,中国农业科技导报,NKDB
0,广义虚拟经济研究,GYXN
0,价值工程,JZGC
0,农村金融研究,NCJR
0,会计研究,KJYJ
0,科学决策,KXJC
0,中国金融,ZGJR
0,旅游学刊,LYXK
0,石油化工技术与经济,SYHA
0,科学与管理,JXYG
0,经济问题探索,JJWS
0,海洋经济,SEJJ
0,中央财经大学学报,ZYCY
0,首都经济贸易大学学报,SDJM
0,科技与管理,KUJI
0,海关与经贸研究,SHGU
0,会计与经济研究,LXGZ
0,中国信息安全,CINS
0,物流科技,LTKJ
0,中国广告,GGGG
0,开放导报,KFDB
0,决策咨询,JCZT
0,河北金融,HBJR
0,外国经济与管理,WGJG
0,科学与社会,KXSY
0,城乡建设,CXJS
0,再生资源与循环经济,ZSZY
0,中国现代中药,YJXX
0,商业研究,BUSI
0,新金融,XJRO
0,南方经济,NFJJ
0,经济问题,JJWT
0,经济理论与经济管理,JJLL
0,系统工程学报,XTGC
0,广西经济管理干部学院学报,JGGB
0,财务与会计,CWKJ
0,南开管理评论,LKGP
